date,day_of_week,hour,covers,weather,is_holiday,is_special_event,notes
2025-03-03,Monday,17,25,sunny,False,False,
2025-03-03,Monday,18,41,sunny,False,False,
2025-03-03,Monday,19,54,sunny,False,False,
2025-03-03,Monday,20,54,sunny,False,False,
2025-03-03,Monday,21,39,sunny,False,False,
2025-03-03,Monday,22,21,sunny,False,False,
2025-03-04,Tuesday,11,17,cloudy,False,False,
2025-03-04,Tuesday,12,40,cloudy,False,False,
2025-03-04,Tuesday,13,52,cloudy,False,False,
2025-03-04,Tuesday,14,35,cloudy,False,False,
2025-03-04,Tuesday,15,18,cloudy,False,False,
2025-03-04,Tuesday,16,12,cloudy,False,False,
2025-03-04,Tuesday,17,25,cloudy,False,False,
2025-03-04,Tuesday,18,32,cloudy,False,False,
2025-03-04,Tuesday,19,47,cloudy,False,False,
2025-03-04,Tuesday,20,45,cloudy,False,False,
2025-03-04,Tuesday,21,33,cloudy,False,False,
2025-03-04,Tuesday,22,20,cloudy,False,False,
2025-03-05,Wednesday,11,21,cloudy,False,False,
2025-03-05,Wednesday,12,44,cloudy,False,False,
2025-03-05,Wednesday,13,54,cloudy,False,False,
2025-03-05,Wednesday,14,39,cloudy,False,False,
2025-03-05,Wednesday,15,23,cloudy,False,False,
2025-03-05,Wednesday,16,11,cloudy,False,False,
2025-03-05,Wednesday,17,29,cloudy,False,False,
2025-03-05,Wednesday,18,44,cloudy,False,False,
2025-03-05,Wednesday,19,54,cloudy,False,False,
2025-03-05,Wednesday,20,63,cloudy,False,False,
2025-03-05,Wednesday,21,35,cloudy,False,False,
2025-03-05,Wednesday,22,20,cloudy,False,False,
2025-03-06,Thursday,11,26,sunny,False,False,
2025-03-06,Thursday,12,49,sunny,False,False,
2025-03-06,Thursday,13,63,sunny,False,False,
2025-03-06,Thursday,14,59,sunny,False,False,
2025-03-06,Thursday,15,26,sunny,False,False,
2025-03-06,Thursday,16,16,sunny,False,False,
2025-03-06,Thursday,17,38,sunny,False,False,
2025-03-06,Thursday,18,45,sunny,False,False,
2025-03-06,Thursday,19,77,sunny,False,False,
2025-03-06,Thursday,20,71,sunny,False,False,
2025-03-06,Thursday,21,56,sunny,False,False,
2025-03-06,Thursday,22,24,sunny,False,False,
2025-03-07,Friday,11,29,cloudy,False,False,
2025-03-07,Friday,12,71,cloudy,False,False,
2025-03-07,Friday,13,84,cloudy,False,False,
2025-03-07,Friday,14,54,cloudy,False,False,
2025-03-07,Friday,15,32,cloudy,False,False,
2025-03-07,Friday,16,20,cloudy,False,False,
2025-03-07,Friday,17,40,cloudy,False,False,
2025-03-07,Friday,18,70,cloudy,False,False,
2025-03-07,Friday,19,77,cloudy,False,False,
2025-03-07,Friday,20,81,cloudy,False,False,
2025-03-07,Friday,21,56,cloudy,False,False,
2025-03-07,Friday,22,34,cloudy,False,False,
2025-03-08,Saturday,11,32,rainy,False,False,
2025-03-08,Saturday,12,64,rainy,False,False,
2025-03-08,Saturday,13,75,rainy,False,False,
2025-03-08,Saturday,14,58,rainy,False,False,
2025-03-08,Saturday,15,29,rainy,False,False,
2025-03-08,Saturday,16,17,rainy,False,False,
2025-03-08,Saturday,17,34,rainy,False,False,
2025-03-08,Saturday,18,61,rainy,False,False,
2025-03-08,Saturday,19,75,rainy,False,False,
2025-03-08,Saturday,20,68,rainy,False,False,
2025-03-08,Saturday,21,63,rainy,False,False,
2025-03-08,Saturday,22,27,rainy,False,False,
2025-03-09,Sunday,11,28,cloudy,False,False,
2025-03-09,Sunday,12,72,cloudy,False,False,
2025-03-09,Sunday,13,104,cloudy,False,False,
2025-03-09,Sunday,14,70,cloudy,False,False,
2025-03-09,Sunday,15,39,cloudy,False,False,
2025-03-09,Sunday,16,20,cloudy,False,False,
2025-03-09,Sunday,17,47,cloudy,False,False,
2025-03-09,Sunday,18,66,cloudy,False,False,
2025-03-09,Sunday,19,85,cloudy,False,False,
2025-03-09,Sunday,20,68,cloudy,False,False,
2025-03-09,Sunday,21,69,cloudy,False,False,
2025-03-09,Sunday,22,38,cloudy,False,False,
2025-03-10,Monday,11,17,cloudy,False,False,
2025-03-10,Monday,12,39,cloudy,False,False,
2025-03-10,Monday,13,46,cloudy,False,False,
2025-03-10,Monday,14,32,cloudy,False,False,
2025-03-10,Monday,15,20,cloudy,False,False,
2025-03-10,Monday,16,11,cloudy,False,False,
2025-03-10,Monday,17,20,cloudy,False,False,
2025-03-10,Monday,18,39,cloudy,False,False,
2025-03-10,Monday,19,49,cloudy,False,False,
2025-03-10,Monday,20,44,cloudy,False,False,
2025-03-10,Monday,21,37,cloudy,False,False,
2025-03-10,Monday,22,17,cloudy,False,False,
2025-03-11,Tuesday,11,12,rainy,False,False,
2025-03-11,Tuesday,12,30,rainy,False,False,
2025-03-11,Tuesday,13,41,rainy,False,False,
2025-03-11,Tuesday,14,28,rainy,False,False,
2025-03-11,Tuesday,15,15,rainy,False,False,
2025-03-11,Tuesday,16,10,rainy,False,False,
2025-03-11,Tuesday,17,20,rainy,False,False,
2025-03-11,Tuesday,18,30,rainy,False,False,
2025-03-11,Tuesday,19,37,rainy,False,False,
2025-03-11,Tuesday,20,29,rainy,False,False,
2025-03-11,Tuesday,21,27,rainy,False,False,
2025-03-11,Tuesday,22,14,rainy,False,False,
2025-03-12,Wednesday,11,19,cloudy,False,False,
2025-03-12,Wednesday,12,45,cloudy,False,False,
2025-03-12,Wednesday,13,64,cloudy,False,False,
2025-03-12,Wednesday,14,38,cloudy,False,False,
2025-03-12,Wednesday,15,21,cloudy,False,False,
2025-03-12,Wednesday,16,11,cloudy,False,False,
2025-03-12,Wednesday,17,28,cloudy,False,False,
2025-03-12,Wednesday,18,44,cloudy,False,False,
2025-03-12,Wednesday,19,61,cloudy,False,False,
2025-03-12,Wednesday,20,57,cloudy,False,False,
2025-03-12,Wednesday,21,40,cloudy,False,False,
2025-03-12,Wednesday,22,20,cloudy,False,False,
2025-03-13,Thursday,11,22,cloudy,False,False,
2025-03-13,Thursday,12,51,cloudy,False,False,
2025-03-13,Thursday,13,58,cloudy,False,False,
2025-03-13,Thursday,14,47,cloudy,False,False,
2025-03-13,Thursday,15,27,cloudy,False,False,
2025-03-13,Thursday,16,12,cloudy,False,False,
2025-03-13,Thursday,17,29,cloudy,False,False,
2025-03-13,Thursday,18,49,cloudy,False,False,
2025-03-13,Thursday,19,66,cloudy,False,False,
2025-03-13,Thursday,20,57,cloudy,False,False,
2025-03-13,Thursday,21,33,cloudy,False,False,
2025-03-13,Thursday,22,26,cloudy,False,False,
2025-03-14,Friday,11,33,cloudy,False,False,
2025-03-14,Friday,12,70,cloudy,False,False,
2025-03-14,Friday,13,96,cloudy,False,False,
2025-03-14,Friday,14,55,cloudy,False,False,
2025-03-14,Friday,15,35,cloudy,False,False,
2025-03-14,Friday,16,20,cloudy,False,False,
2025-03-14,Friday,17,35,cloudy,False,False,
2025-03-14,Friday,18,64,cloudy,False,False,
2025-03-14,Friday,19,83,cloudy,False,False,
2025-03-14,Friday,20,70,cloudy,False,False,
2025-03-14,Friday,21,58,cloudy,False,False,
2025-03-14,Friday,22,34,cloudy,False,False,
2025-03-15,Saturday,11,40,sunny,False,False,
2025-03-15,Saturday,12,85,sunny,False,False,
2025-03-15,Saturday,13,115,sunny,False,False,
2025-03-15,Saturday,14,73,sunny,False,False,
2025-03-15,Saturday,15,42,sunny,False,False,
2025-03-15,Saturday,16,22,sunny,False,False,
2025-03-15,Saturday,17,58,sunny,False,False,
2025-03-15,Saturday,18,95,sunny,False,False,
2025-03-15,Saturday,19,99,sunny,False,False,
2025-03-15,Saturday,20,122,sunny,False,False,
2025-03-15,Saturday,21,97,sunny,False,False,
2025-03-15,Saturday,22,44,sunny,False,False,
2025-03-16,Sunday,11,40,sunny,False,False,
2025-03-16,Sunday,12,59,sunny,False,False,
2025-03-16,Sunday,13,106,sunny,False,False,
2025-03-16,Sunday,14,71,sunny,False,False,
2025-03-16,Sunday,15,36,sunny,False,False,
2025-03-16,Sunday,16,23,sunny,False,False,
2025-03-16,Sunday,17,49,sunny,False,False,
2025-03-16,Sunday,18,83,sunny,False,False,
2025-03-16,Sunday,19,103,sunny,False,False,
2025-03-16,Sunday,20,89,sunny,False,False,
2025-03-16,Sunday,21,68,sunny,False,False,
2025-03-16,Sunday,22,37,sunny,False,False,
2025-03-17,Monday,11,24,cloudy,True,True,St. Patrick's Day
2025-03-17,Monday,12,47,cloudy,True,True,St. Patrick's Day
2025-03-17,Monday,13,55,cloudy,True,True,St. Patrick's Day
2025-03-17,Monday,14,44,cloudy,True,True,St. Patrick's Day
2025-03-17,Monday,15,23,cloudy,True,True,St. Patrick's Day
2025-03-17,Monday,16,12,cloudy,True,True,St. Patrick's Day
2025-03-17,Monday,17,30,cloudy,True,True,St. Patrick's Day
2025-03-17,Monday,18,44,cloudy,True,True,St. Patrick's Day
2025-03-17,Monday,19,70,cloudy,True,True,St. Patrick's Day
2025-03-17,Monday,20,61,cloudy,True,True,St. Patrick's Day
2025-03-17,Monday,21,42,cloudy,True,True,St. Patrick's Day
2025-03-17,Monday,22,22,cloudy,True,True,St. Patrick's Day
2025-03-18,Tuesday,11,13,rainy,False,False,
2025-03-18,Tuesday,12,31,rainy,False,False,
2025-03-18,Tuesday,13,37,rainy,False,False,
2025-03-18,Tuesday,14,28,rainy,False,False,
2025-03-18,Tuesday,15,12,rainy,False,False,
2025-03-18,Tuesday,16,9,rainy,False,False,
2025-03-18,Tuesday,17,22,rainy,False,False,
2025-03-18,Tuesday,18,29,rainy,False,False,
2025-03-18,Tuesday,19,40,rainy,False,False,
2025-03-18,Tuesday,20,39,rainy,False,False,
2025-03-18,Tuesday,21,30,rainy,False,False,
2025-03-18,Tuesday,22,14,rainy,False,False,
2025-03-19,Wednesday,11,15,rainy,False,False,
2025-03-19,Wednesday,12,31,rainy,False,False,
2025-03-19,Wednesday,13,45,rainy,False,False,
2025-03-19,Wednesday,14,32,rainy,False,False,
2025-03-19,Wednesday,15,17,rainy,False,False,
2025-03-19,Wednesday,16,9,rainy,False,False,
2025-03-19,Wednesday,17,21,rainy,False,False,
2025-03-19,Wednesday,18,32,rainy,False,False,
2025-03-19,Wednesday,19,44,rainy,False,False,
2025-03-19,Wednesday,20,35,rainy,False,False,
2025-03-19,Wednesday,21,29,rainy,False,False,
2025-03-19,Wednesday,22,18,rainy,False,False,
2025-03-20,Thursday,11,23,cloudy,False,False,
2025-03-20,Thursday,12,45,cloudy,False,False,
2025-03-20,Thursday,13,60,cloudy,False,False,
2025-03-20,Thursday,14,36,cloudy,False,False,
2025-03-20,Thursday,15,21,cloudy,False,False,
2025-03-20,Thursday,16,12,cloudy,False,False,
2025-03-20,Thursday,17,30,cloudy,False,False,
2025-03-20,Thursday,18,49,cloudy,False,False,
2025-03-20,Thursday,19,62,cloudy,False,False,
2025-03-20,Thursday,20,58,cloudy,False,False,
2025-03-20,Thursday,21,42,cloudy,False,False,
2025-03-20,Thursday,22,25,cloudy,False,False,
2025-03-21,Friday,11,31,cloudy,False,False,
2025-03-21,Friday,12,75,cloudy,False,False,
2025-03-21,Friday,13,80,cloudy,False,False,
2025-03-21,Friday,14,61,cloudy,False,False,
2025-03-21,Friday,15,33,cloudy,False,False,
2025-03-21,Friday,16,17,cloudy,False,False,
2025-03-21,Friday,17,40,cloudy,False,False,
2025-03-21,Friday,18,58,cloudy,False,False,
2025-03-21,Friday,19,72,cloudy,False,False,
2025-03-21,Friday,20,83,cloudy,False,False,
2025-03-21,Friday,21,57,cloudy,False,False,
2025-03-21,Friday,22,32,cloudy,False,False,
2025-03-22,Saturday,11,32,cloudy,False,False,
2025-03-22,Saturday,12,81,cloudy,False,False,
2025-03-22,Saturday,13,83,cloudy,False,False,
2025-03-22,Saturday,14,72,cloudy,False,False,
2025-03-22,Saturday,15,36,cloudy,False,False,
2025-03-22,Saturday,16,23,cloudy,False,False,
2025-03-22,Saturday,17,42,cloudy,False,False,
2025-03-22,Saturday,18,76,cloudy,False,False,
2025-03-22,Saturday,19,109,cloudy,False,False,
2025-03-22,Saturday,20,92,cloudy,False,False,
2025-03-22,Saturday,21,60,cloudy,False,False,
2025-03-22,Saturday,22,39,cloudy,False,False,
2025-03-23,Sunday,11,32,cloudy,False,False,
2025-03-23,Sunday,12,70,cloudy,False,False,
2025-03-23,Sunday,13,95,cloudy,False,False,
2025-03-23,Sunday,14,64,cloudy,False,False,
2025-03-23,Sunday,15,35,cloudy,False,False,
2025-03-23,Sunday,16,17,cloudy,False,False,
2025-03-23,Sunday,17,50,cloudy,False,False,
2025-03-23,Sunday,18,69,cloudy,False,False,
2025-03-23,Sunday,19,95,cloudy,False,False,
2025-03-23,Sunday,20,81,cloudy,False,False,
2025-03-23,Sunday,21,65,cloudy,False,False,
2025-03-23,Sunday,22,31,cloudy,False,False,
2025-03-24,Monday,11,14,cloudy,False,False,
2025-03-24,Monday,12,39,cloudy,False,False,
2025-03-24,Monday,13,50,cloudy,False,False,
2025-03-24,Monday,14,31,cloudy,False,False,
2025-03-24,Monday,15,19,cloudy,False,False,
2025-03-24,Monday,16,10,cloudy,False,False,
2025-03-24,Monday,17,26,cloudy,False,False,
2025-03-24,Monday,18,34,cloudy,False,False,
2025-03-24,Monday,19,58,cloudy,False,False,
2025-03-24,Monday,20,37,cloudy,False,False,
2025-03-24,Monday,21,32,cloudy,False,False,
2025-03-24,Monday,22,15,cloudy,False,False,
2025-03-25,Tuesday,11,18,cloudy,False,False,
2025-03-25,Tuesday,12,40,cloudy,False,False,
2025-03-25,Tuesday,13,49,cloudy,False,False,
2025-03-25,Tuesday,14,36,cloudy,False,False,
2025-03-25,Tuesday,15,24,cloudy,False,False,
2025-03-25,Tuesday,16,11,cloudy,False,False,
2025-03-25,Tuesday,17,25,cloudy,False,False,
2025-03-25,Tuesday,18,37,cloudy,False,False,
2025-03-25,Tuesday,19,51,cloudy,False,False,
2025-03-25,Tuesday,20,47,cloudy,False,False,
2025-03-25,Tuesday,21,34,cloudy,False,False,
2025-03-25,Tuesday,22,22,cloudy,False,False,
2025-03-26,Wednesday,11,22,sunny,False,False,
2025-03-26,Wednesday,12,55,sunny,False,False,
2025-03-26,Wednesday,13,62,sunny,False,False,
2025-03-26,Wednesday,14,37,sunny,False,False,
2025-03-26,Wednesday,15,21,sunny,False,False,
2025-03-26,Wednesday,16,14,sunny,False,False,
2025-03-26,Wednesday,17,31,sunny,False,False,
2025-03-26,Wednesday,18,51,sunny,False,False,
2025-03-26,Wednesday,19,59,sunny,False,False,
2025-03-26,Wednesday,20,61,sunny,False,False,
2025-03-26,Wednesday,21,40,sunny,False,False,
2025-03-26,Wednesday,22,24,sunny,False,False,
2025-03-27,Thursday,11,17,cloudy,False,False,
2025-03-27,Thursday,12,52,cloudy,False,False,
2025-03-27,Thursday,13,58,cloudy,False,False,
2025-03-27,Thursday,14,45,cloudy,False,False,
2025-03-27,Thursday,15,21,cloudy,False,False,
2025-03-27,Thursday,16,13,cloudy,False,False,
2025-03-27,Thursday,17,30,cloudy,False,False,
2025-03-27,Thursday,18,49,cloudy,False,False,
2025-03-27,Thursday,19,56,cloudy,False,False,
2025-03-27,Thursday,20,65,cloudy,False,False,
2025-03-27,Thursday,21,41,cloudy,False,False,
2025-03-27,Thursday,22,20,cloudy,False,False,
2025-03-28,Friday,11,29,sunny,False,False,
2025-03-28,Friday,12,78,sunny,False,False,
2025-03-28,Friday,13,98,sunny,False,False,
2025-03-28,Friday,14,72,sunny,False,False,
2025-03-28,Friday,15,38,sunny,False,False,
2025-03-28,Friday,16,24,sunny,False,False,
2025-03-28,Friday,17,40,sunny,False,False,
2025-03-28,Friday,18,67,sunny,False,False,
2025-03-28,Friday,19,101,sunny,False,False,
2025-03-28,Friday,20,84,sunny,False,False,
2025-03-28,Friday,21,59,sunny,False,False,
2025-03-28,Friday,22,42,sunny,False,False,
2025-03-29,Saturday,11,37,cloudy,False,False,
2025-03-29,Saturday,12,77,cloudy,False,False,
2025-03-29,Saturday,13,125,cloudy,False,False,
2025-03-29,Saturday,14,67,cloudy,False,False,
2025-03-29,Saturday,15,36,cloudy,False,False,
2025-03-29,Saturday,16,21,cloudy,False,False,
2025-03-29,Saturday,17,50,cloudy,False,False,
2025-03-29,Saturday,18,76,cloudy,False,False,
2025-03-29,Saturday,19,106,cloudy,False,False,
2025-03-29,Saturday,20,90,cloudy,False,False,
2025-03-29,Saturday,21,63,cloudy,False,False,
2025-03-29,Saturday,22,33,cloudy,False,False,
2025-03-30,Sunday,11,30,cloudy,False,False,
2025-03-30,Sunday,12,71,cloudy,False,False,
2025-03-30,Sunday,13,98,cloudy,False,False,
2025-03-30,Sunday,14,58,cloudy,False,False,
2025-03-30,Sunday,15,31,cloudy,False,False,
2025-03-30,Sunday,16,21,cloudy,False,False,
2025-03-30,Sunday,17,38,cloudy,False,False,
2025-03-30,Sunday,18,69,cloudy,False,False,
2025-03-30,Sunday,19,89,cloudy,False,False,
2025-03-30,Sunday,20,88,cloudy,False,False,
2025-03-30,Sunday,21,59,cloudy,False,False,
2025-03-30,Sunday,22,32,cloudy,False,False,
2025-03-31,Monday,11,16,cloudy,False,False,
2025-03-31,Monday,12,38,cloudy,False,False,
2025-03-31,Monday,13,49,cloudy,False,False,
2025-03-31,Monday,14,32,cloudy,False,False,
2025-03-31,Monday,15,20,cloudy,False,False,
2025-03-31,Monday,16,10,cloudy,False,False,
2025-03-31,Monday,17,20,cloudy,False,False,
2025-03-31,Monday,18,38,cloudy,False,False,
2025-03-31,Monday,19,44,cloudy,False,False,
2025-03-31,Monday,20,46,cloudy,False,False,
2025-03-31,Monday,21,27,cloudy,False,False,
2025-03-31,Monday,22,20,cloudy,False,False,
2025-04-01,Tuesday,11,22,sunny,False,False,
2025-04-01,Tuesday,12,48,sunny,False,False,
2025-04-01,Tuesday,13,52,sunny,False,False,
2025-04-01,Tuesday,14,41,sunny,False,False,
2025-04-01,Tuesday,15,22,sunny,False,False,
2025-04-01,Tuesday,16,11,sunny,False,False,
2025-04-01,Tuesday,17,30,sunny,False,False,
2025-04-01,Tuesday,18,45,sunny,False,False,
2025-04-01,Tuesday,19,52,sunny,False,False,
2025-04-01,Tuesday,20,50,sunny,False,False,
2025-04-01,Tuesday,21,45,sunny,False,False,
2025-04-01,Tuesday,22,22,sunny,False,False,
2025-04-02,Wednesday,11,18,cloudy,False,False,
2025-04-02,Wednesday,12,50,cloudy,False,False,
2025-04-02,Wednesday,13,57,cloudy,False,False,
2025-04-02,Wednesday,14,45,cloudy,False,False,
2025-04-02,Wednesday,15,22,cloudy,False,False,
2025-04-02,Wednesday,16,10,cloudy,False,False,
2025-04-02,Wednesday,17,27,cloudy,False,False,
2025-04-02,Wednesday,18,48,cloudy,False,False,
2025-04-02,Wednesday,19,53,cloudy,False,False,
2025-04-02,Wednesday,20,53,cloudy,False,False,
2025-04-02,Wednesday,21,40,cloudy,False,False,
2025-04-02,Wednesday,22,17,cloudy,False,False,
2025-04-03,Thursday,11,24,sunny,False,False,
2025-04-03,Thursday,12,67,sunny,False,False,
2025-04-03,Thursday,13,74,sunny,False,False,
2025-04-03,Thursday,14,55,sunny,False,False,
2025-04-03,Thursday,15,28,sunny,False,False,
2025-04-03,Thursday,16,16,sunny,False,False,
2025-04-03,Thursday,17,31,sunny,False,False,
2025-04-03,Thursday,18,52,sunny,False,False,
2025-04-03,Thursday,19,80,sunny,False,False,
2025-04-03,Thursday,20,72,sunny,False,False,
2025-04-03,Thursday,21,50,sunny,False,False,
2025-04-03,Thursday,22,29,sunny,False,False,
2025-04-04,Friday,11,34,cloudy,False,False,
2025-04-04,Friday,12,71,cloudy,False,False,
2025-04-04,Friday,13,92,cloudy,False,False,
2025-04-04,Friday,14,64,cloudy,False,False,
2025-04-04,Friday,15,29,cloudy,False,False,
2025-04-04,Friday,16,18,cloudy,False,False,
2025-04-04,Friday,17,44,cloudy,False,False,
2025-04-04,Friday,18,69,cloudy,False,False,
2025-04-04,Friday,19,96,cloudy,False,False,
2025-04-04,Friday,20,87,cloudy,False,False,
2025-04-04,Friday,21,57,cloudy,False,False,
2025-04-04,Friday,22,31,cloudy,False,False,
2025-04-05,Saturday,11,37,cloudy,False,False,
2025-04-05,Saturday,12,81,cloudy,False,False,
2025-04-05,Saturday,13,130,cloudy,False,False,
2025-04-05,Saturday,14,78,cloudy,False,False,
2025-04-05,Saturday,15,37,cloudy,False,False,
2025-04-05,Saturday,16,26,cloudy,False,False,
2025-04-05,Saturday,17,56,cloudy,False,False,
2025-04-05,Saturday,18,94,cloudy,False,False,
2025-04-05,Saturday,19,123,cloudy,False,False,
2025-04-05,Saturday,20,107,cloudy,False,False,
2025-04-05,Saturday,21,72,cloudy,False,False,
2025-04-05,Saturday,22,40,cloudy,False,False,
2025-04-06,Sunday,11,37,sunny,False,False,
2025-04-06,Sunday,12,75,sunny,False,False,
2025-04-06,Sunday,13,111,sunny,False,False,
2025-04-06,Sunday,14,82,sunny,False,False,
2025-04-06,Sunday,15,39,sunny,False,False,
2025-04-06,Sunday,16,26,sunny,False,False,
2025-04-06,Sunday,17,44,sunny,False,False,
2025-04-06,Sunday,18,73,sunny,False,False,
2025-04-06,Sunday,19,108,sunny,False,False,
2025-04-06,Sunday,20,103,sunny,False,False,
2025-04-06,Sunday,21,71,sunny,False,False,
2025-04-06,Sunday,22,43,sunny,False,False,
2025-04-07,Monday,11,18,cloudy,False,False,
2025-04-07,Monday,12,40,cloudy,False,False,
2025-04-07,Monday,13,56,cloudy,False,False,
2025-04-07,Monday,14,33,cloudy,False,False,
2025-04-07,Monday,15,22,cloudy,False,False,
2025-04-07,Monday,16,10,cloudy,False,False,
2025-04-07,Monday,17,21,cloudy,False,False,
2025-04-07,Monday,18,38,cloudy,False,False,
2025-04-07,Monday,19,62,cloudy,False,False,
2025-04-07,Monday,20,51,cloudy,False,False,
2025-04-07,Monday,21,36,cloudy,False,False,
2025-04-07,Monday,22,20,cloudy,False,False,
2025-04-08,Tuesday,11,19,cloudy,False,False,
2025-04-08,Tuesday,12,40,cloudy,False,False,
2025-04-08,Tuesday,13,56,cloudy,False,False,
2025-04-08,Tuesday,14,37,cloudy,False,False,
2025-04-08,Tuesday,15,21,cloudy,False,False,
2025-04-08,Tuesday,16,9,cloudy,False,False,
2025-04-08,Tuesday,17,26,cloudy,False,False,
2025-04-08,Tuesday,18,38,cloudy,False,False,
2025-04-08,Tuesday,19,59,cloudy,False,False,
2025-04-08,Tuesday,20,52,cloudy,False,False,
2025-04-08,Tuesday,21,37,cloudy,False,False,
2025-04-08,Tuesday,22,21,cloudy,False,False,
2025-04-09,Wednesday,11,20,cloudy,False,False,
2025-04-09,Wednesday,12,42,cloudy,False,False,
2025-04-09,Wednesday,13,54,cloudy,False,False,
2025-04-09,Wednesday,14,47,cloudy,False,False,
2025-04-09,Wednesday,15,22,cloudy,False,False,
2025-04-09,Wednesday,16,14,cloudy,False,False,
2025-04-09,Wednesday,17,29,cloudy,False,False,
2025-04-09,Wednesday,18,47,cloudy,False,False,
2025-04-09,Wednesday,19,62,cloudy,False,False,
2025-04-09,Wednesday,20,50,cloudy,False,False,
2025-04-09,Wednesday,21,41,cloudy,False,False,
2025-04-09,Wednesday,22,20,cloudy,False,False,
2025-04-10,Thursday,11,19,rainy,False,False,
2025-04-10,Thursday,12,36,rainy,False,False,
2025-04-10,Thursday,13,52,rainy,False,False,
2025-04-10,Thursday,14,33,rainy,False,False,
2025-04-10,Thursday,15,17,rainy,False,False,
2025-04-10,Thursday,16,10,rainy,False,False,
2025-04-10,Thursday,17,22,rainy,False,False,
2025-04-10,Thursday,18,37,rainy,False,False,
2025-04-10,Thursday,19,49,rainy,False,False,
2025-04-10,Thursday,20,51,rainy,False,False,
2025-04-10,Thursday,21,34,rainy,False,False,
2025-04-10,Thursday,22,17,rainy,False,False,
2025-04-11,Friday,11,38,sunny,False,False,
2025-04-11,Friday,12,79,sunny,False,False,
2025-04-11,Friday,13,90,sunny,False,False,
2025-04-11,Friday,14,73,sunny,False,False,
2025-04-11,Friday,15,38,sunny,False,False,
2025-04-11,Friday,16,25,sunny,False,False,
2025-04-11,Friday,17,51,sunny,False,False,
2025-04-11,Friday,18,80,sunny,False,False,
2025-04-11,Friday,19,107,sunny,False,False,
2025-04-11,Friday,20,95,sunny,False,False,
2025-04-11,Friday,21,69,sunny,False,False,
2025-04-11,Friday,22,43,sunny,False,False,
2025-04-12,Saturday,11,36,cloudy,False,False,
2025-04-12,Saturday,12,85,cloudy,False,False,
2025-04-12,Saturday,13,115,cloudy,False,False,
2025-04-12,Saturday,14,67,cloudy,False,False,
2025-04-12,Saturday,15,34,cloudy,False,False,
2025-04-12,Saturday,16,22,cloudy,False,False,
2025-04-12,Saturday,17,44,cloudy,False,False,
2025-04-12,Saturday,18,80,cloudy,False,False,
2025-04-12,Saturday,19,110,cloudy,False,False,
2025-04-12,Saturday,20,94,cloudy,False,False,
2025-04-12,Saturday,21,66,cloudy,False,False,
2025-04-12,Saturday,22,40,cloudy,False,False,
2025-04-13,Sunday,11,35,sunny,False,False,
2025-04-13,Sunday,12,87,sunny,False,False,
2025-04-13,Sunday,13,112,sunny,False,False,
2025-04-13,Sunday,14,81,sunny,False,False,
2025-04-13,Sunday,15,43,sunny,False,False,
2025-04-13,Sunday,16,25,sunny,False,False,
2025-04-13,Sunday,17,50,sunny,False,False,
2025-04-13,Sunday,18,97,sunny,False,False,
2025-04-13,Sunday,19,104,sunny,False,False,
2025-04-13,Sunday,20,103,sunny,False,False,
2025-04-13,Sunday,21,83,sunny,False,False,
2025-04-13,Sunday,22,42,sunny,False,False,
2025-04-14,Monday,11,15,cloudy,False,False,
2025-04-14,Monday,12,37,cloudy,False,False,
2025-04-14,Monday,13,55,cloudy,False,False,
2025-04-14,Monday,14,38,cloudy,False,False,
2025-04-14,Monday,15,18,cloudy,False,False,
2025-04-14,Monday,16,12,cloudy,False,False,
2025-04-14,Monday,17,24,cloudy,False,False,
2025-04-14,Monday,18,43,cloudy,False,False,
2025-04-14,Monday,19,50,cloudy,False,False,
2025-04-14,Monday,20,51,cloudy,False,False,
2025-04-14,Monday,21,42,cloudy,False,False,
2025-04-14,Monday,22,20,cloudy,False,False,
2025-04-15,Tuesday,11,22,cloudy,False,False,
2025-04-15,Tuesday,12,44,cloudy,False,False,
2025-04-15,Tuesday,13,48,cloudy,False,False,
2025-04-15,Tuesday,14,37,cloudy,False,False,
2025-04-15,Tuesday,15,21,cloudy,False,False,
2025-04-15,Tuesday,16,12,cloudy,False,False,
2025-04-15,Tuesday,17,23,cloudy,False,False,
2025-04-15,Tuesday,18,37,cloudy,False,False,
2025-04-15,Tuesday,19,51,cloudy,False,False,
2025-04-15,Tuesday,20,52,cloudy,False,False,
2025-04-15,Tuesday,21,38,cloudy,False,False,
2025-04-15,Tuesday,22,20,cloudy,False,False,
2025-04-16,Wednesday,11,23,cloudy,False,False,
2025-04-16,Wednesday,12,43,cloudy,False,False,
2025-04-16,Wednesday,13,51,cloudy,False,False,
2025-04-16,Wednesday,14,38,cloudy,False,False,
2025-04-16,Wednesday,15,19,cloudy,False,False,
2025-04-16,Wednesday,16,14,cloudy,False,False,
2025-04-16,Wednesday,17,31,cloudy,False,False,
2025-04-16,Wednesday,18,46,cloudy,False,False,
2025-04-16,Wednesday,19,63,cloudy,False,False,
2025-04-16,Wednesday,20,56,cloudy,False,False,
2025-04-16,Wednesday,21,40,cloudy,False,False,
2025-04-16,Wednesday,22,21,cloudy,False,False,
2025-04-17,Thursday,11,24,sunny,False,False,
2025-04-17,Thursday,12,58,sunny,False,False,
2025-04-17,Thursday,13,72,sunny,False,False,
2025-04-17,Thursday,14,56,sunny,False,False,
2025-04-17,Thursday,15,28,sunny,False,False,
